SectionID,Latitude,Longitude,Altitude,OHEMas,EngFeature,TRDFeature,PWI,Division,Remark,Satellites,ModifiedDate
BPTG-Antagarh,20.17222167,81.11825333,316,1002/4  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.171885,81.11849833,314,1002/5  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.17144833,81.11882333,313,1002/6  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.17099,81.11916,312,1002/7  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.17051667,81.11951,314,1002/8  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.17003833,81.11983,315,1002/9  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16961667,81.120185,318,1002/10 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16914833,81.12054,317,1002/11 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16869,81.120875,319,1002/12 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16823167,81.12122,319,1002/13 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16778833,81.12154167,317,1002/14 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16732167,81.12187,322,1002/15 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16686,81.12223,321,1002/16 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.166405,81.122565,315,1002/17 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16597,81.12287333,315,1003/1  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.165495,81.12321667,319,1003/2  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16504833,81.12356667,318,1003/3  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16462167,81.12388,318,1003/4  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16421833,81.12417333,319,1003/5  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.163815,81.124465,320,1003/6  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16331167,81.124765,322,1003/7  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16292167,81.12507167,320,1003/8  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16251667,81.12536,318,1003/9  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16211833,81.12565167,320,1003/10 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16168667,81.12598833,320,1003/11 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16127667,81.12635167,323,1003/12 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.160835,81.126725,324,1003/13 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.16039333,81.12711833,325,1003/14 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15999,81.12747167,326,1003/15 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15963667,81.127805,325,1003/16 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.159245,81.12818667,325,1003/17 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.158865,81.12857,326,1003/18 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.158465,81.128935,328,1004/1  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.158085,81.12932167,327,1004/2  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15773333,81.129665,325,1004/3  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15736833,81.13002167,328,1004/4  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15693,81.13034333,329,1004/5  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15649667,81.13073,329,1004/6  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15604667,81.1311,329,1004/7  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15565333,81.13146167,327,1004/8     ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15521333,81.131845,326,1004/9  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15477,81.132225,324,1004/10 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15436,81.13257833,321,1004/11 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15392167,81.13296667,326,1004/12 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15348333,81.133335,326,1004/13 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15305667,81.13369333,325,1004/14 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15264,81.13404333,326,1004/15 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15224333,81.1344,325,1004/16 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.1518,81.13476333,324,1005/1  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15138167,81.13513,325,1005/2  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15096167,81.13546667,323,1005/3  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15055833,81.13584,324,1005/4  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.15011667,81.13622167,324,1005/5  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14970833,81.13657167,324,1005/6  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14926333,81.13695,323,1005/7  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14882167,81.137325,321,1005/8  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14840167,81.13767833,323,1005/9  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14795833,81.13806167,324,1005/10 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14751167,81.13843333,321,1005/11 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14707333,81.13879667,322,1005/12 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14673,81.13910833,320,1005/13 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14641167,81.139375,320,1005/14 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14611667,81.13961,319,1005/15 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14581167,81.13982333,319,1005/16 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14552667,81.13998833,319,1005/17 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14523333,81.14013,319,1005/18 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14488833,81.14029167,323,1005/19 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.144545,81.14041167,321,1006/1  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14419,81.14050667,322,1006/2  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14383333,81.14057833,322,1006/3  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14343833,81.14065333,322,1006/4  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14298667,81.14072167,322,1006/5  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14242833,81.14082167,323,1006/6  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14190833,81.14092,322,1006/7  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14138667,81.141,321,1006/8  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14087333,81.14107333,319,1006/9  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.14038167,81.14114167,319,1006/10 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.13989333,81.14118667,321,1006/11 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.139345,81.14120667,322,1006/12 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.1388,81.14124333,322,1006/13 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.13823667,81.14126167,318,1006/14 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.13771333,81.14127667,318,1006/15 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.13712833,81.14130167,318,1006/16 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.136575,81.14132167,319,1006/17 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.13604,81.14134333,319,1006/18 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.13547167,81.14137333,319,1007/1  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.13490833,81.141385,314,1007/2  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.13437667,81.14140167,316,1007/3  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.133815,81.141415,315,1007/4  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.13324,81.14144,314,1007/5  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.132705,81.14147667,315,1007/6  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.13214833,81.14151,315,1007/7  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.13162,81.141515,314,1007/8  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.13114667,81.14152667,313,1007/9  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.130575,81.14155333,312,1007/10 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.13000667,81.14157167,312,1007/11 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.12944,81.14158667,311,1007/12 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.12891,81.14160833,309,1007/13 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.12834,81.14162833,309,1007/14 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.12776833,81.141655,307,1007/15 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.12727333,81.141675,308,1007/16 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.12670833,81.14170333,308,1007/17 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.12613833,81.14172667,308,1008/1  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.125615,81.14173333,309,1008/2  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.12505333,81.14177,307,1008/3  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.124525,81.14179,309,1008/4  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.12400167,81.14181333,309,1008/5  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.12347,81.14181833,310,1008/6  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.12298667,81.14184333,311,1008/7  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.122455,81.14185833,311,1008/8  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.12192833,81.14186833,310,1008/9  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.12143333,81.14187,312,1008/10 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.12093833,81.14184667,311,1008/11 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.12045333,81.14180833,311,1008/12 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.119975,81.14175333,311,1008/13 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.11953833,81.14170333,312,1008/14 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.11896333,81.14163333,312,1008/15 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.118435,81.14155833,308,1008/16 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.11787833,81.1415,311,1008/17 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.11734333,81.141425,317,1009/1  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.11677167,81.14134167,315,1009/2  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.11620833,81.14126667,314,1009/3  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.11568,81.14119833,311,1009/4  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.11511167,81.14113333,313,1009/5  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.11458167,81.14106,313,1009/6  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.11403167,81.140985,311,1009/7  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.11349167,81.14090833,311,1009/8  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.11301167,81.14085167,310,1009/9  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.11252833,81.140795,310,1009/10 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.11206167,81.14073333,312,1009/11 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.11156833,81.14067667,312,1009/12 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.111165,81.140625,310,1009/13 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.11065167,81.14056167,311,1009/14 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.11009667,81.140475,311,1009/15 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.10963167,81.14040833,307,1009/16 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.10920667,81.140355,307,1009/17 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.10875667,81.14030333,306,1009/18 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.10819667,81.14023167,307,1010/1  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.10763167,81.14015167,306,1010/2  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.10707833,81.14009,306,1010/3  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.10651167,81.140025,307,1010/4  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.106035,81.13996,308,1010/5  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.10554667,81.13989167,308,1010/6  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.10498833,81.13981333,307,1010/7  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.10442167,81.13973333,307,1010/8  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.10386167,81.13966,309,1010/9  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.103285,81.13959167,308,1010/10 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.10276167,81.13952833,308,1010/11 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.10219667,81.13946833,309,1010/12 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.10171,81.13944833,310,1010/13 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.101175,81.13940333,309,1010/14 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.100635,81.13939333,307,1010/15 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.10005833,81.13936333,307,1010/16 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.09951,81.13935,307,1011/1  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.09909833,81.13931,308,1011/2  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.09867333,81.139295,311,1011/3  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.09831333,81.13927333,310,1011/4  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.09786667,81.13925167,309,1011/5  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.09735667,81.13924,311,1011/6  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.097045,81.13920667,312,1011/7  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.09669333,81.13918,312,1011/8  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.09617,81.13917167,313,1011/9  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.09558167,81.139145,313,1011/10 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.095025,81.13912333,314,1011/11 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.09445,81.13909,315,1011/12 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.09392167,81.13905833,314,1011/13 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.09336,81.13904,314,1011/14 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.09282667,81.13901667,315,1011/15 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.092355,81.13898667,313,1011/16 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.09178833,81.13896833,312,1011/17 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.091295,81.13893833,314,1011/18 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.09073167,81.13891833,313,1011/19 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.09024667,81.13889333,316,1012/1  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.089675,81.13887,316,1012/2  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.08924,81.13886333,314,1012/3  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.08895333,81.13882833,313,1012/4   ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.08865333,81.13882667,313,1012/5  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.088295,81.13881333,312,1012/6  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.08782,81.13878667,311,1012/7  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.08726333,81.138765,311,1012/8  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.08669833,81.138745,309,1012/9  ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.08616167,81.13871667,310,1012/10 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.08570333,81.13871167,312,1012/11 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.085305,81.13873,310,1012/12 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.0849,81.13877667,311,1012/13 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.084495,81.13883667,310,1012/14 ,,,,RAIPUR,,10,02/09/2024
BPTG-Antagarh,20.084095,81.13891833,308,1012/15 ,,,,RAIPUR,,10,02/09/2024
